nct_id	disease	type	txt
NCT02503501	alz	inclusion	If AD, a brain computed tomography (CT) or magnetic resonance imaging (MRI) in the initial diagnostic workup or subsequent care that is compatible with the diagnosis of probable AD
NCT02503501	alz	inclusion	50-90 years of age
NCT02503501	alz	exclusion	medical history and/or clinically determined evidence of other central nervous system (CNS) disorders including, but not limited to brain tumor, active subdural hematoma, seizure disorder, multiple sclerosis, dementia with Lewy bodies, vascular dementia, corticobasal syndrome, progressive supranuclear palsy, Parkinson's disease, multiple system atrophy, frontotemporal dementia, normal pressure hydrocephalus, Huntington's disease, or Jakob-Creutzfeldt disease presenting as dementia
NCT02503501	alz	exclusion	undergone a recent change (<1mo) in their selective serotonin re-uptake inhibitor (SSRI) or anti-depressant medication
NCT02503501	alz	exclusion	an insulin allergy
NCT02503501	alz	inclusion	Dedicated family member /caregiver, who will be able to attend all visits and report on subject's status
NCT02503501	alz	exclusion	previous nasal and/or oto-pharyngeal surgery and severe deviated septum and/or other anomalies
NCT02503501	alz	exclusion	participated in any other research study at least 3 mos prior to this study
NCT02503501	alz	exclusion	laboratory results that are medically relevant, in which inclusion would pose a safety risk to the subject as determined by investigator
NCT02503501	alz	exclusion	history of any psychiatric illness, with the exception of major depressive and anxiety disorder (according to Diagnostic and Statistical Manual of Mental Disorders, version 5, Text Revision (DSM-IV TR)) currently in remission or stable with treatment for > 2 yrs, or any other psychiatric condition that inclusion would pose a safety risk to the subject as determined by investigator
NCT02503501	alz	exclusion	current or recent drug or alcohol abuse or dependence as defined by DSM-IV TR
NCT02503501	alz	exclusion	undergone a recent change (<1mo) in their prescribed acetylcholinesterase inhibitor (e.g. donepezil, rivastigmine, galantamine) or memantine.
NCT02503501	alz	exclusion	currently taking any medications, herbals and food supplements that are medically/clinically contraindicated as determined by investigator in order to comply with procedural testing of cognitive function as well as ensure study safety. See list of prohibited medications and compounds
NCT02516046	alz	exclusion	Known to have a structural brain lesion that would interfere either with PET imaging or pathological assessment
NCT02516046	alz	exclusion	Clinically significant infectious disease
NCT02516046	alz	exclusion	Suspected encephalopathy due to alcoholism or end-stage liver disease
NCT02516046	alz	exclusion	Currently receiving any investigational medications except with permission from the study sponsor
NCT02516046	alz	exclusion	Females of childbearing potential
NCT02516046	alz	exclusion	History of risk factors for Torsades de Pointes or are currently taking medication known to cause QT prolongation
NCT02516046	alz	exclusion	Aggressively being treated with life sustaining measures
NCT02516046	alz	exclusion	Participated in an experimental study with an amyloid or tau targeting agent
NCT02516046	alz	inclusion	Give informed consent or have a legally authorized representative to consent for study procedures and brain donation consistent with the legal requirements of the State in which they die
NCT02516046	alz	inclusion	Can tolerate a 20 minute PET scan
NCT02516046	alz	inclusion	Have a projected life expectancy of ≤ 6 months
NCT02539017	bc	inclusion	Have normal tissue and organ function: Bone marrow function: ANC must be≥1.5×109/L, the platelet count must be≥100×109/L , hemoglobin must be ≥10g/dL. Renal function: serum creatinine must be≤1.5ULN Liver function: total bilirubin ≤1.5ULN，AST≤1.5ULN，ALT≤1.5ULN
NCT02539017	bc	exclusion	have the past history of breast cancer with the same or opposite side, a history of immune system diseases.
NCT02539017	bc	exclusion	Have the important organ dysfunction of heart, lung, liver, kidney and others.
NCT02539017	bc	exclusion	Have the history of other malignant tumors before (except for the cervical carcinoma in situ, squamous cell carcinoma of the skin, skin basal cell carcinoma).
NCT02539017	bc	inclusion	Have the results of the immunohistochemical detection of ER, PR and HER2, the one whose HER2+ and HER2++ should be confirmed by FISH.
NCT02539017	bc	inclusion	Have a good compliance, and can be follow-up for at least 5 years.
NCT02539017	bc	exclusion	T1aN0M0, inflammatory breast cancer and bilateral breast cancer; patients with T cell lymphoma.
NCT02539017	bc	inclusion	The results of imaging examination of the contralateral breast molybdenum, chest CT, abdominal B ultrasound and whole body bone scan should be required before the random.
NCT02539017	bc	inclusion	the Primary invasive ductal carcinoma which are during the Ib period to IIIc and should be surgical resection while no distant metastasis (except for the tumor of N3 in the internal mammary region, the above clavicle LN), and the diagnosis of the tumor was confirmed by pathological diagnosis;
NCT02539017	bc	inclusion	Age: ≥18 years old
NCT02539017	bc	exclusion	People who are pregnant or unwilling to use contraception during treatment.
NCT02539017	bc	inclusion	Sign the informed consent form.
NCT02539017	bc	inclusion	The chemotherapy regimens recommended by the guide and radiation therapy (qualified).
NCT02539017	bc	inclusion	ECOG score: ≤1
NCT02539017	bc	inclusion	There must be no residual in the surgical margin(except lobular carcinoma in situ), and the remove number of axillary lymph nodes in the same side must be above 10 (except for the negative sentinel lymph nodes).
NCT02539017	bc	exclusion	Patients who have received organ transplantation or long-term use of immunosuppressive agents.
NCT02546609	fl	exclusion	Sildenafil
NCT02546609	fl	inclusion	Has liver fat (as measured by PDFF via MRI) greater than 15% at Screening/Visit 2 (Day-7/Week-1)
NCT02546609	fl	exclusion	Use of any of the following medications:
NCT02546609	fl	exclusion	Combination drugs that include Metformin
NCT02546609	fl	exclusion	Pioglitazone
NCT02546609	fl	inclusion	Is male, or female and, if female, meets all of the following criteria:
NCT02546609	fl	inclusion	Post-menopausal or negative serum pregnancy test result (human chorionic gonadotropin, beta subunit [β-hCG]) at Screening /Visit 1 (Day-14/Week-2) (not required for hysterectomized females)
NCT02546609	fl	exclusion	Tamoxifen
NCT02546609	fl	exclusion	Rosiglitazone
NCT02546609	fl	exclusion	Has known allergies or hypersensitivity to metformin, sildenafil or leucine
NCT02546609	fl	exclusion	OCT2/MATE inhibitors (e.g. cimetidine, quinidine, and pyrimethamine)
NCT02546609	fl	exclusion	Amiodarone
NCT02546609	fl	exclusion	Metformin
NCT02546609	fl	inclusion	Has had ALT levels >30 U/L for men, >19 U/L for women measured within 8 weeks of enrollment
NCT02546609	fl	exclusion	Estrogens
NCT02546609	fl	exclusion	An alpha blocker 10. Oral nitrates 11. Medications associated with increased hepatic steatosis 12. Insulins 13. OCT2/MATE inhibitors (e.g. cimetidine, quinidine, and pyrimethamine)
NCT02546609	fl	exclusion	Short acting insulins
NCT02546609	fl	exclusion	Tadalafil
NCT02546609	fl	exclusion	Is an immediate family member (spouse, parent, child, or sibling; biological or legally adopted) of personnel directly affiliated with the study at the clinical study site, or NuSirt Biopharma.
NCT02546609	fl	exclusion	Has had a serious infection, such as pneumonia in the previous 12 weeks
NCT02546609	fl	inclusion	If of childbearing potential (including peri-menopausal women who have had a menstrual period within one year) must practice and be willing to continue to practice appropriate birth control (defined as a method which results in a low failure rate, i.e., less than 1% per year, when used consistently and correctly, such as double barrier methods [male condom with spermicide, with or without cervical cap or diaphragm], implants, injectables, oral contraceptives [must have been using for at least the last 3 months], some intrauterine contraceptive devices, tubal ligation, or in an established relationship with a vasectomized partner) during the entire duration of the study.
NCT02546609	fl	exclusion	Methotrexate
NCT02546609	fl	inclusion	Not breastfeeding
NCT02546609	fl	exclusion	Insulins
NCT02546609	fl	inclusion	Age 18-75 at study entry.
NCT02546609	fl	inclusion	Has been diagnosed with NAFLD via CT (positive for excess liver fat), ultrasound (positive for excess liver fat), MRI (PDFF showing > 15% liver fat) or via biopsy (showing >33% fat) within the past six months. If diagnosis was between 3 and 6 months prior to Screening, an ultrasound (positive for excess liver fat) is required prior to the Screening /Visit 1 (Day-14/Week-2) MRI.
NCT02546609	fl	inclusion	Otherwise stable health for preceding twelve weeks
NCT02546609	fl	inclusion	Clinical laboratory tests (hematology, clinical chemistry, and urinalysis) either normal or with abnormalities consistent with NAFLD. 10. Is able to read, understand, and sign the informed consent forms (ICF) and, when applicable, an authorization to use and disclose protected health information form (consistent with Health Insurance Portability and Accountability Act of 1996 [HIPAA] legislation), communicate with the investigator, and understand and comply with protocol requirements.
NCT02546609	fl	exclusion	Clinically significant renal dysfunction defined as a serum creatinine concentration >1.4 mg/dL (females) or >1.6 mg/dL (males) or a blood urea nitrogen concentration >45 mg/dL at screening.
